datetime,open,high,low,close,business,volume
2018.06.18,4036.09,4056.534,4018.874,4036.628,287778,753431
2018.06.19,4074.288,4075.364,4004.348,4036.09,325396,887676
2018.06.20,4038.242,4078.054,3991.436,4061.914,361704,1002814
2018.06.21,4081.282,4095.27,4040.394,4058.686,380257,999063
2018.06.22,4043.622,4079.668,4022.64,4074.826,269863,785602
2018.06.25,4065.68,4076.44,4049.002,4064.604,269967,744989
2018.06.26,4073.212,4095.27,4049.002,4088.276,277300,790262
2018.06.27,4081.82,4173.819,4079.13,4154.989,335647,1037091
2018.06.28,4146.38,4173.281,4127.012,4156.603,330856,944537
2018.06.29,4141.041,4176.994,4122.259,4173.774,291991,802729
2018.07.02,4188.263,4218.85,4177.53,4211.874,264938,736629
2018.07.03,4180.75,4198.458,4167.871,4193.629,250472,695108
2018.07.04,4197.922,4217.24,4181.287,4211.337,182457,499541
2018.07.05,4190.946,4241.387,4181.823,4231.728,301047,893766
2018.07.06,4240.314,4253.193,4153.383,4157.139,317693,984478
2018.07.10,4178.067,4180.75,4080.94,4105.624,349491,1081186
2018.07.11,4131.382,4178.604,4101.868,4169.481,355835,1059203
2018.07.12,4149.627,4196.848,4126.016,4175.921,395717,1186167
2018.07.13,4182.36,4194.165,4134.601,4143.187,351949,1090841
2018.07.16,4133.528,4163.042,4123.333,4151.773,308236,891798
2018.07.17,4160.895,4170.554,4126.016,4126.552,324095,955820
2018.07.18,4141.041,4152.846,4105.088,4138.358,313399,962117
2018.07.19,4158.749,4183.433,4107.771,4116.357,372436,1157350
2018.07.20,4094.355,4096.502,4038.548,4047.67,328048,1022073
2018.07.23,4056.256,4085.77,4052.5,4063.769,252363,716071
2018.07.24,4052.5,4057.329,4008.497,4026.206,311035,948351
2018.07.25,3999.375,4005.278,3960.739,3960.739,306334,982688
2018.07.26,3980.057,4025.132,3972.008,4022.986,287351,909913
2018.07.27,4017.62,4018.156,3978.984,3982.74,258930,781025
2018.07.30,3965.568,4006.888,3965.568,4004.205,223222,656419
2018.07.31,3995.12,4036.802,3993.517,4028.252,266359,816032
2018.08.01,4024.511,4043.215,4000.998,4021.305,282267,885111
2018.08.02,4046.422,4054.972,4020.236,4022.908,263536,845036
2018.08.03,4015.427,4021.839,3967.331,3975.882,289406,959222
2018.08.06,3972.675,4006.342,3957.178,4006.342,217715,687216
2018.08.07,3984.966,4042.146,3968.935,4019.702,331421,1101663
2018.08.08,4027.718,4043.215,4002.601,4041.612,322963,1019315
2018.08.09,4060.316,4092.914,4046.956,4073.676,330568,1052711
2018.08.10,4103.602,4150.094,4097.189,4134.596,408736,1300368
2018.08.13,4178.951,4208.343,4154.369,4160.782,440805,1367333
2018.08.14,4135.131,4180.554,4132.993,4141.009,388396,1255130
2018.08.15,4176.813,4205.671,4153.3,4179.485,442003,1459371
2018.08.16,4161.85,4205.671,4141.009,4183.226,395202,1306766
2018.08.17,4202.999,4231.856,4184.829,4188.57,362801,1183811
2018.08.20,4193.38,4251.094,4190.708,4246.819,333981,1124089
2018.08.21,4233.459,4337.131,4232.925,4333.925,439335,1468490
2018.08.22,4320.565,4377.211,4313.083,4324.306,510569,1572011
2018.08.23,4348.888,4416.221,4322.703,4401.793,494865,1575780
2018.08.24,4379.883,4420.496,4356.904,4390.57,471842,1475994
2018.08.27,4392.708,4403.396,4330.718,4363.316,397901,1253699
2018.08.28,4352.629,4435.994,4346.216,4425.84,464764,1504264
2018.08.29,4448.819,4453.629,4388.433,4391.639,441838,1381386
2018.08.30,4410.877,4505.465,4403.93,4435.459,556905,1760163
2018.08.31,4450.386,4465.313,4330.97,4334.169,474111,1380776
2018.09.03,4374.685,4448.254,4365.622,4443.989,292709,770350
2018.09.04,4478.108,4482.373,4422.665,4447.188,494898,1452488
2018.09.05,4468.512,4474.376,4394.943,4430.128,504581,1462563
2018.09.06,4414.135,4450.386,4312.845,4338.967,498674,1418841
2018.09.10,4344.831,4408.804,4329.904,4366.155,465286,1317900
2018.09.11,4415.201,4463.181,4413.069,4435.459,471724,1306536
2018.09.12,4399.208,4450.386,4389.612,4443.456,458673,1344222
2018.09.13,4424.797,4495.701,4405.605,4491.969,487105,1456588
2018.09.14,4489.836,4495.701,4440.257,4456.784,443664,1256536
2018.09.17,4477.042,4487.171,4394.41,4413.069,455222,1321336
2018.09.18,4407.205,4445.055,4396.009,4442.923,416908,1196200
2018.09.19,4449.853,4456.784,4374.685,4404.006,412980,1215184
2018.09.20,4388.013,4398.675,4342.699,4349.096,429359,1234001
2018.09.21,4356.559,4369.354,4296.851,4323.507,457577,1383974
2018.09.24,4329.904,4369.354,4305.381,4362.424,430749,1229500
2018.09.25,4401.34,4417.334,4337.901,4346.963,481699,1397075
2018.09.26,4350.162,4365.089,4274.461,4301.649,532675,1526138
2018.09.27,4304.315,4323.507,4229.147,4278.726,506820,1560709
2018.09.28,4303.732,4326.61,4253.187,4319.161,473990,1371299
2018.10.01,4315.437,4331.93,4270.213,4285.642,495694,1410892
2018.10.02,4248.399,4262.764,4164.867,4203.175,548463,1728271
2018.10.03,4114.323,4181.361,4076.016,4160.611,625464,1898606
2018.10.04,4184.553,4195.726,4129.752,4130.284,603569,1776931
2018.10.05,4102.086,4153.162,4090.381,4090.381,479945,1402313
2018.10.08,3978.119,4032.388,3954.177,4023.875,537529,1496423
2018.10.09,4031.856,4040.9,3945.132,3960.029,574693,1680705
2018.10.10,3982.375,4016.958,3969.606,4003.657,529494,1485769
2018.10.11,3964.286,4035.048,3959.497,4032.388,573541,1551123
2018.10.15,4005.253,4012.17,3956.837,3979.715,435153,1241389
2018.10.16,3963.754,3974.394,3932.363,3969.074,487606,1392844
2018.10.17,3985.035,3990.356,3902.568,3927.042,546683,1592102
2018.10.18,3932.363,3975.459,3912.145,3963.754,522113,1545841
2018.10.19,3947.26,3968.542,3927.042,3956.305,472128,1390833
2018.10.22,3935.023,3961.093,3907.357,3925.978,399625,1110946
2018.10.23,3937.151,3963.221,3924.382,3931.831,507382,1418887
2018.10.24,3937.151,3987.696,3919.594,3973.862,521743,1552641
2018.10.25,3958.433,3973.862,3919.062,3945.132,490542,1470145
2018.10.26,3961.625,3970.67,3873.838,3878.626,558719,1764600
2018.10.29,3824.889,3961.625,3810.524,3959.497,712302,2225127
2018.10.30,3927.574,3975.991,3913.741,3937.151,593714,1779493
2018.10.31,3924.413,3985.45,3923.882,3961.566,531534,1610292
2018.11.01,3936.09,3950.42,3914.859,3933.436,463173,1400224
2018.11.05,3928.659,3973.773,3926.005,3961.035,421438,1205945
2018.11.06,3962.627,4009.334,3962.627,3999.25,469520,1448986
2018.11.07,3972.712,4027.38,3958.381,3968.466,538480,1726712
2018.11.08,3976.958,4000.311,3950.951,3996.065,478093,1434100
2018.11.09,4007.742,4013.58,3959.974,3968.997,448457,1274155
2018.11.12,3981.735,4006.68,3971.65,4000.842,342123,943935
2018.11.13,3992.881,4072.494,3990.227,4044.364,545816,1679031
2018.11.14,4035.341,4059.225,4002.965,4021.011,572477,1625154
2018.11.16,4010.396,4019.418,3963.689,3976.958,454533,1320081
2018.11.19,3979.612,4007.211,3974.835,3991.288,399518,1150188
2018.11.21,4004.026,4038.526,4000.842,4032.687,453677,1365764
2018.11.22,4024.726,4061.879,4024.195,4036.403,343676,1055702
2018.11.23,4049.672,4069.31,4029.503,4065.594,373530,1121136
2018.11.26,4054.979,4192.445,4052.856,4185.545,540255,1819398
2018.11.27,4158.477,4168.561,4100.624,4116.547,502067,1474816
2018.11.28,4120.793,4126.631,4067.187,4086.824,534588,1548092
2018.11.29,4079.394,4112.301,4068.248,4088.948,458592,1322246
2018.11.30,4092.125,4123.905,4070.939,4095.833,461754,1352314
2018.12.03,4053.461,4078.354,4046.045,4073.058,445074,1300802
2018.12.04,4059.287,4100.6,4047.634,4085.24,458716,1385404
2018.12.05,4078.354,4117.019,4065.643,4102.189,371071,1106881
2018.12.06,4126.023,4181.108,4106.426,4112.252,558163,1695257
2018.12.07,4113.312,4160.981,4090.007,4142.443,506409,1476987
2018.12.10,4139.795,4181.637,4124.964,4154.625,512371,1513891
2018.12.11,4138.735,4158.862,4122.316,4136.087,443595,1269373
2018.12.12,4126.023,4132.909,4066.702,4086.299,491125,1434379
2018.12.13,4088.418,4132.379,4082.592,4124.435,432381,1327769
2018.12.14,4145.621,4155.684,4121.786,4149.328,374792,1122533
2018.12.17,4142.443,4162.57,4110.134,4131.85,397105,1177824
2018.12.18,4129.201,4150.388,4115.43,4145.621,404753,1224580
2018.12.19,4133.439,4146.15,4093.714,4128.142,425041,1311890
2018.12.20,4099.541,4105.897,4060.876,4069.88,404727,1273466
2018.12.21,4084.71,4138.735,4072.528,4133.968,398718,1242554
2018.12.26,4130.261,4171.044,4122.846,4151.447,334259,1017206
2018.12.27,4156.214,4173.693,4098.481,4103.778,391740,1252128
2018.12.28,4105.365,4128.114,4058.809,4108.539,264027,780854
2019.01.02,4115.946,4130.759,3997.97,4010.667,390831,1267470
2019.01.03,4024.951,4037.119,3962.524,3982.098,426635,1255482
2019.01.04,3968.872,4011.725,3930.252,3937.659,445125,1331650
2019.01.07,3938.188,3960.937,3910.149,3958.82,400331,1265547
2019.01.08,3963.053,3965.169,3923.904,3933.955,401582,1231465
2019.01.09,3926.549,3931.839,3893.748,3904.858,388004,1188116
2019.01.10,3909.62,3947.182,3892.69,3931.839,411702,1326367
2019.01.11,3914.91,3950.356,3910.678,3931.31,366740,1163572
2019.01.14,3939.775,3955.117,3901.155,3918.084,388227,1283387
2019.01.15,3921.258,3951.943,3912.794,3935.543,428950,1398735
2019.01.16,3933.426,3957.233,3926.549,3955.117,391034,1284618
2019.01.17,3953.53,3995.853,3945.594,3968.343,472124,1686996
2019.01.18,3965.698,3994.266,3945.594,3973.105,416327,1429633
2019.01.21,3979.453,4001.673,3973.105,3974.692,217487,697709
2019.01.22,3986.86,4040.822,3965.169,4039.764,445888,1586847
2019.01.23,4022.305,4035.002,3975.75,3987.918,447346,1604892
2019.01.24,3992.15,4016.486,3956.175,3993.737,448832,1605941
2019.01.28,3999.557,4007.492,3969.401,3980.511,392932,1343132
2019.01.29,3984.743,3985.273,3931.31,3936.072,372279,1295532
2019.01.30,3931.31,3948.769,3886.342,3897.981,433570,1498989
2019.01.31,3899.039,3902.742,3855.128,3863.064,427491,1480044
2019.02.01,3872.058,3901.684,3855.128,3877.877,412290,1380827
2019.02.04,3885.284,3908.032,3878.406,3888.458,354033,1216742
2019.02.05,3884.226,3903.8,3878.935,3887.4,334706,1093060
2019.02.06,3899.568,3936.601,3899.568,3918.084,385154,1353989
2019.02.07,3926.549,3960.408,3920.729,3939.775,438241,1539750
2019.02.08,3939.246,3971.517,3923.904,3953.001,396075,1429394
2019.02.11,3954.588,3999.028,3949.827,3979.453,387784,1391126
2019.02.12,3967.814,3969.93,3922.317,3930.252,379656,1416935
2019.02.13,3935.014,3985.802,3932.897,3977.866,385278,1391702
2019.02.14,3973.634,4019.131,3934.485,3943.478,472141,1705710
2019.02.15,3935.543,3946.123,3916.497,3919.142,351410,1230062
2019.02.18,3935.543,3962.524,3929.723,3954.059,242621,774734
2019.02.19,3957.233,3964.64,3921.258,3941.362,365716,1225299
2019.02.20,3939.246,3956.175,3906.974,3944.536,417148,1517251
2019.02.21,3937.13,3992.679,3933.955,3991.092,400979,1510179
2019.02.22,3977.337,3985.802,3944.007,3967.285,325217,1210837
2019.02.25,3946.123,3969.93,3935.543,3969.93,307936,1133949
2019.02.26,3971.517,3985.802,3955.646,3961.466,417283,1565116
2019.02.27,3960.937,3964.64,3938.188,3944.536,367610,1424638
2019.02.28,3951.399,3975.155,3931.339,3968.292,414408,1643644
2019.03.01,3966.708,4014.22,3961.429,3992.048,379149,1592653
2019.03.06,4013.164,4065.955,3998.383,4061.204,218412,940629
2019.03.07,4059.62,4127.193,4035.865,4092.879,478846,2021936
2019.03.08,4089.183,4127.193,4070.707,4089.711,394722,1511740
2019.03.11,4075.458,4080.737,4053.286,4059.62,345448,1284577
2019.03.12,4062.26,4064.372,4019.499,4029.53,347636,1357203
2019.03.13,4021.083,4053.286,4017.388,4031.641,392768,1542153
2019.03.14,4039.56,4073.874,4034.281,4061.732,345337,1281890
2019.03.15,4055.397,4090.767,4023.195,4029.002,378617,1392966
2019.03.18,4022.667,4043.783,3997.855,4005.246,371809,1321425
2019.03.19,3999.967,4014.22,3977.267,4003.134,386940,1433808
2019.03.20,3998.911,4012.637,3948.76,3987.825,445983,1602756
2019.03.21,3997.855,4053.286,3975.155,4006.83,513510,1891740
2019.03.22,4080.737,4136.695,4070.179,4126.137,555158,1858062
2019.03.25,4152.532,4158.339,4059.62,4065.955,469379,1656465
2019.03.26,4066.483,4097.102,4048.534,4093.935,439837,1547718
2019.03.27,4139.863,4225.912,4122.97,4216.409,568899,2031850
2019.03.28,4214.298,4242.277,4116.107,4118.746,577264,1744328
2019.03.29,4095.56,4154.053,4084.494,4141.933,431888,1237117
2019.04.01,4110.315,4111.369,4064.469,4067.631,268297,903621
2019.04.02,4068.158,4096.087,4063.415,4068.685,389214,1221379
2019.04.03,4048.66,4098.722,4048.133,4085.548,352969,1108529
2019.04.04,4086.075,4105.045,4062.888,4068.685,373990,1180951
2019.04.05,4071.32,4093.452,4057.092,4088.182,327693,1025388
2019.04.08,4082.913,4092.925,4056.038,4063.415,306660,1004395
2019.04.09,4067.104,4078.697,4060.253,4063.942,300248,1000182
2019.04.10,4049.714,4060.78,4026.001,4037.594,313363,1031584
2019.04.11,4049.187,4076.589,4042.864,4071.32,297137,990902
2019.04.12,4093.452,4122.962,4071.847,4095.56,360440,1258681
2019.04.15,4093.452,4104.518,4071.32,4085.021,338183,1231402
2019.04.16,4089.236,4121.908,4087.655,4117.692,336190,1196663
2019.04.17,4101.883,4164.592,4099.249,4154.58,396551,1495528
2019.04.18,4137.717,4168.281,4117.692,4136.663,321733,1124266
2019.04.22,4139.825,4154.58,4127.178,4151.418,230096,796818
2019.04.23,4145.094,4179.874,4125.597,4134.555,357018,1292685
2019.04.24,4132.974,4212.019,4130.866,4209.384,414273,1563470
2019.04.25,4217.815,4224.139,4161.43,4165.646,367339,1295767
2019.04.26,4171.443,4190.94,4132.447,4141.406,315838,1103878
2019.04.29,4140.352,4159.322,4132.974,4159.322,264341,925527
2019.04.30,4144.595,4172.998,4126.713,4134.602,302328,1093982
2019.05.02,4148.277,4188.25,4140.914,4184.043,318825,1200623
2019.05.03,4177.731,4184.043,4145.647,4153.537,301989,1112732
2019.05.06,4178.783,4190.88,4162.478,4182.465,295324,1023903
2019.05.07,4179.835,4217.704,4178.783,4185.621,393093,1467443
2019.05.08,4194.036,4195.088,4138.284,4141.44,370922,1375476
2019.05.09,4156.167,4196.666,4144.595,4160.374,415826,1601863
2019.05.10,4158.797,4187.725,4144.595,4165.634,409981,1535145
2019.05.13,4190.354,4221.912,4186.673,4211.393,444489,1538053
2019.05.14,4202.452,4209.815,4179.309,4188.776,378072,1330367
2019.05.15,4214.549,4237.165,4187.199,4218.23,447532,1648431
2019.05.16,4217.179,4272.405,4208.237,4264.515,429401,1576902
2019.05.17,4272.405,4332.365,4263.989,4318.69,538826,2001966
2019.05.20,4304.489,4341.306,4295.021,4315.534,460112,1602392
2019.05.21,4309.748,4331.313,4247.158,4253.47,444473,1663533
2019.05.22,4256.1,4265.567,4218.756,4253.996,396442,1475798
2019.05.23,4272.405,4285.554,4237.165,4253.47,399424,1526637
2019.05.24,4251.892,4260.308,4219.282,4235.587,362785,1345176
2019.05.27,4225.594,4256.1,4214.549,4255.048,212814,748526
2019.05.28,4250.84,4265.567,4220.334,4233.483,373827,1445850
2019.05.29,4249.788,4251.892,4175.101,4181.413,366396,1485555
2019.05.30,4181.413,4201.4,4160.374,4189.828,356148,1282552
2019.05.31,4206.625,4207.675,4113.716,4130.514,419746,1599361
2019.06.03,4137.862,4140.487,4084.846,4088.521,343439,1378805
2019.06.04,4091.145,4091.145,4049.153,4054.927,378703,1416448
2019.06.05,4058.076,4104.793,4036.555,4082.747,447444,1732294
2019.06.06,4073.823,4088.521,4055.976,4080.647,391038,1361249
2019.06.07,4080.647,4085.896,4048.103,4078.548,324687,1149155
2019.06.10,4093.77,4099.544,4065.95,4088.521,301347,1037158
2019.06.11,4078.548,4083.797,4039.179,4054.927,297336,1103657
2019.06.12,4062.275,4069.624,4025.532,4063.85,367487,1440602
2019.06.13,4047.053,4061.75,4029.731,4044.953,319415,1228671
2019.06.14,4052.302,4112.142,4043.904,4093.245,419811,1681994
2019.06.17,4091.145,4123.165,4076.973,4085.371,353807,1380980
2019.06.18,4071.199,4074.348,4043.379,4055.452,307215,1155924
2019.06.19,4062.8,4080.122,4032.355,4032.88,339445,1419429
2019.06.21,4023.957,4039.704,4005.585,4013.984,299290,1065919
2019.06.24,4022.907,4030.256,3998.761,4016.608,306448,1166419
2019.06.25,4019.758,4050.202,4010.309,4038.654,368710,1434257
2019.06.26,4027.631,4048.628,4023.432,4034.98,325890,1233776
2019.06.27,4055.452,4065.425,4009.259,4010.309,325538,1276793
2019.06.28,4006.125,4039.601,4004.556,4039.601,250488,972947
2019.07.01,4022.34,4036.462,3996.187,4030.186,285949,1127247
2019.07.02,4028.616,4069.415,4004.033,4031.755,435035,1803472
2019.07.03,4054.246,4062.615,4001.417,4012.402,362620,1361886
2019.07.04,3986.772,3992.525,3967.418,3985.202,244638,890024
2019.07.05,3983.11,4022.863,3979.972,4006.125,297354,1202485
2019.07.08,4001.94,4002.463,3982.064,3985.725,218895,894731
2019.07.10,3970.557,3973.172,3929.758,3932.373,346006,1526720
2019.07.11,3916.681,3946.496,3913.02,3934.465,337048,1541848
2019.07.12,3938.65,3942.834,3907.789,3914.589,296745,1315474
2019.07.15,3909.882,3938.65,3905.697,3934.988,224285,965770
2019.07.16,3931.327,3950.157,3930.281,3947.542,264109,1124671
2019.07.17,3943.881,3945.45,3932.373,3941.788,201315,933326
2019.07.18,3937.604,3941.265,3892.621,3893.144,247949,1248086
2019.07.19,3908.312,3930.281,3906.743,3922.958,245683,1153299
2019.07.22,3919.82,3923.481,3904.651,3916.681,186287,760798
2019.07.23,3917.727,3956.434,3916.158,3950.157,270795,1270064
2019.07.24,3941.788,3954.342,3927.143,3948.588,220228,986379
2019.07.25,3939.696,3983.11,3930.281,3954.342,321832,1476919
2019.07.26,3952.25,3970.557,3934.465,3951.203,254629,1071034
2019.07.29,3960.095,3976.833,3951.726,3957.48,229842,947205
2019.07.30,3960.618,3974.218,3950.157,3966.372,250549,1093972
2019.07.31,3956.978,3999.773,3921.49,3990.379,453809,2018340
2019.08.01,4003.948,4038.915,3987.248,4018.561,411677,1557822
2019.08.02,4028.999,4072.316,4025.868,4065.01,377359,1551014
2019.08.05,4103.63,4162.603,4093.714,4157.906,395754,1581242
2019.08.06,4123.461,4168.866,4117.721,4142.771,389830,1559175
2019.08.07,4123.983,4175.129,4123.983,4150.078,415379,1700720
2019.08.08,4139.64,4149.034,4097.889,4099.976,371631,1494824
2019.08.09,4110.936,4130.246,4102.064,4121.896,353272,1392292
2019.08.12,4175.129,4196.004,4155.819,4166.778,368364,1487301
2019.08.13,4169.91,4194.96,4125.027,4143.293,476155,1984121
2019.08.14,4176.172,4237.756,4167.3,4235.146,455268,1928064
2019.08.15,4200.179,4227.318,4160.516,4172.519,505742,2119239
2019.08.16,4159.994,4188.698,4154.775,4186.61,338275,1361093
2019.08.19,4176.172,4259.153,4170.432,4257.587,458987,1889380
2019.08.20,4246.106,4257.065,4206.442,4235.146,445131,1706946
2019.08.21,4208.53,4218.967,4193.395,4205.398,394603,1585683
2019.08.22,4211.139,4262.806,4196.004,4250.803,430785,1719321
2019.08.23,4250.281,4313.952,4229.927,4302.992,585141,2336786
2019.08.26,4287.857,4352.05,4282.638,4338.48,461040,1820515
2019.08.27,4333.783,4378.144,4301.426,4310.82,565272,2027877
2019.08.28,4323.346,4352.05,4311.864,4351.528,403910,1461634
2019.08.29,4346.309,4360.4,4324.389,4353.615,414335,1479860
2019.08.30,4329.651,4346.322,4301.52,4321.316,375978,1358872
2019.09.02,4322.879,4373.412,4321.837,4369.244,234928,850091
2019.09.03,4360.388,4368.723,4332.256,4349.969,363236,1364260
2019.09.04,4317.669,4333.819,4267.137,4272.867,335709,1264216
2019.09.05,4263.49,4294.227,4246.82,4287.975,349576,1310659
2019.09.06,4271.825,4274.951,4230.67,4238.484,318663,1186051
2019.09.09,4223.377,4282.245,4222.856,4272.867,323577,1216069
2019.09.10,4270.263,4308.292,4255.155,4257.76,404346,1573572
2019.09.11,4269.742,4270.263,4226.502,4242.652,371041,1395449
2019.09.12,4219.73,4246.299,4200.455,4234.838,405097,1565173
2019.09.13,4220.772,4270.263,4215.562,4259.844,348823,1298554
2019.09.16,4268.179,4281.724,4249.424,4255.155,312171,1123336
2019.09.17,4265.053,4292.143,4245.778,4250.466,374297,1378586
2019.09.18,4252.029,4289.017,4245.778,4286.412,391130,1512267
2019.09.19,4307.25,4345.801,4300.478,4345.28,375572,1435316
2019.09.20,4341.633,4360.909,4321.837,4324.963,366572,1466634
2019.09.23,4321.316,4361.951,4319.232,4340.071,293695,1146944
2019.09.24,4328.089,4360.909,4327.047,4339.55,333987,1305831
2019.09.25,4361.43,4370.807,4319.232,4322.879,340896,1351387
2019.09.26,4322.879,4348.406,4295.268,4346.843,355244,1398457
2019.09.27,4339.55,4342.675,4319.232,4329.651,283138,1112868
2019.09.30,4328.612,4344.2,4313.544,4325.495,247896,975275
2019.10.01,4336.406,4357.709,4324.975,4328.612,327113,1318072
2019.10.02,4348.876,4349.915,4297.957,4298.477,360041,1429640
2019.10.03,4298.477,4300.555,4242.362,4252.754,358693,1461300
2019.10.04,4249.117,4255.352,4216.903,4224.177,299712,1118143
2019.10.07,4235.608,4278.213,4224.696,4276.135,314771,1270369
2019.10.08,4279.772,4280.811,4239.764,4262.626,343225,1300409
2019.10.09,4243.401,4278.213,4236.647,4276.654,297887,1121828
2019.10.10,4267.822,4305.231,4255.871,4276.654,405934,1624571
2019.10.11,4257.95,4293.8,4245.48,4271.459,372351,1367833
2019.10.14,4278.213,4305.231,4275.096,4293.281,258288,912424
2019.10.15,4289.644,4350.954,4288.605,4348.876,309441,1174295
2019.10.16,4342.641,4355.63,4314.584,4319.26,327432,1171763
2019.10.17,4311.466,4349.915,4293.8,4331.21,398412,1510251
2019.10.18,4324.975,4331.21,4276.135,4278.733,350018,1336590
2019.10.21,4284.448,4318.74,4282.37,4295.359,310254,1127232
2019.10.22,4292.242,4293.281,4224.177,4243.921,392950,1452826
2019.10.23,4246.519,4255.352,4189.365,4194.561,386565,1414235
2019.10.24,4189.885,4205.472,4157.151,4199.757,401148,1476362
2019.10.25,4184.169,4193.002,4150.397,4162.347,333802,1260731
2019.10.28,4163.906,4168.062,4129.614,4148.318,310770,1114063
2019.10.29,4150.397,4163.386,4140.005,4156.112,347797,1287704
2019.10.30,4161.827,4189.885,4137.407,4148.318,414008,1655671
2019.10.31,4129.132,4194.468,4119.28,4173.208,424788,1642436
2019.11.01,4161.282,4165.949,4123.947,4145.207,351318,1400944
2019.11.04,4132.762,4175.282,4129.651,4168.541,337022,1226207
2019.11.05,4155.578,4179.431,4137.948,4148.318,396360,1475739
2019.11.06,4147.8,4245.804,4130.169,4238.026,494763,1813447
2019.11.07,4210.025,4261.879,4198.098,4258.767,501456,1861653
2019.11.08,4275.879,4330.844,4266.545,4324.103,415124,1601343
2019.11.11,4319.437,4331.363,4294.547,4313.214,361463,1293804
2019.11.12,4304.399,4347.956,4301.806,4328.77,423257,1538967
2019.11.13,4334.993,4350.549,4322.029,4331.881,405674,1526485
2019.11.14,4332.919,4359.883,4322.548,4355.216,354932,1393507
2019.11.18,4334.993,4381.661,4328.252,4381.143,313605,1245373
2019.11.19,4367.661,4379.587,4345.882,4353.66,399353,1526991
2019.11.21,4361.957,4383.217,4342.252,4353.142,462958,1770544
2019.11.22,4353.142,4359.364,4330.326,4355.734,357763,1343409
2019.11.25,4351.586,4390.476,4345.882,4385.81,344996,1393497
2019.11.26,4405.514,4436.627,4385.81,4390.476,505967,1914798
2019.11.27,4385.291,4429.885,4384.773,4422.626,383787,1537236
2019.11.28,4410.7,4419.515,4341.734,4345.364,328241,1121800
2019.11.29,4351.574,4401.259,4336.048,4392.461,362197,1444878
2019.12.02,4407.47,4409.54,4362.443,4378.487,347423,1260968
2019.12.03,4365.03,4368.136,4338.635,4359.855,404732,1614166
2019.12.04,4345.881,4363.478,4335.012,4360.89,349917,1336021
2019.12.05,4354.162,4376.417,4328.284,4336.048,391703,1605962
2019.12.06,4331.907,4346.399,4284.292,4291.021,373687,1468968
2019.12.09,4294.126,4310.688,4273.424,4291.021,349030,1311717
2019.12.10,4286.88,4300.854,4281.705,4296.196,293071,1140533
2019.12.11,4289.468,4292.056,4256.345,4271.871,381139,1598418
2019.12.12,4261.52,4279.117,4227.879,4236.16,437315,1697834
2019.12.13,4228.397,4264.625,4219.598,4255.31,417722,1646451
2019.12.16,4247.029,4248.581,4198.379,4205.107,328516,1340652
2019.12.17,4204.589,4221.669,4193.721,4212.353,321509,1261113
2019.12.18,4214.94,4219.598,4188.028,4206.66,314464,1247711
2019.12.19,4208.73,4214.423,4194.238,4213.905,269182,1054031
2019.12.20,4213.905,4248.581,4201.484,4248.581,293611,1172546
2019.12.23,4235.125,4240.301,4200.449,4226.844,249057,1005850
2019.12.26,4218.563,4226.844,4188.028,4198.379,229823,848194
2019.12.27,4188.545,4203.037,4176.124,4185.44,230191,863258
2019.12.30,4174.592,4185.44,4146.696,4158.577,162200,602273
2020.01.02,4149.795,4180.274,4141.53,4164.26,275245,1058201
2020.01.03,4200.938,4210.753,4171.492,4197.322,295407,1057511
2020.01.06,4196.805,4215.919,4187.506,4202.488,296979,1171097
2020.01.07,4200.938,4234.516,4195.772,4209.72,352187,1378842
2020.01.08,4201.454,4219.019,4179.758,4204.037,385724,1498060
2020.01.09,4197.322,4236.066,4197.322,4234.516,345105,1317305
2020.01.10,4224.701,4246.398,4201.971,4237.099,335834,1344742
2020.01.13,4229.867,4289.792,4229.35,4289.792,384501,1509503
2020.01.14,4285.659,4304.257,4263.446,4274.811,376048,1484710
2020.01.15,4288.242,4329.053,4280.493,4318.721,426546,1592384
2020.01.16,4312.005,4344.034,4302.19,4328.02,376197,1408937
2020.01.17,4318.205,4335.769,4301.157,4304.257,355740,1302219
2020.01.20,4306.839,4334.219,4305.29,4333.702,185344,656895
2020.01.21,4340.935,4361.082,4324.92,4355.399,400516,1497317
2020.01.22,4342.484,4347.65,4314.588,4323.887,295574,1149610
2020.01.23,4328.536,4332.153,4297.024,4311.489,358553,1427541
2020.01.24,4308.389,4333.186,4306.323,4322.337,311588,1242885
2020.01.27,4353.333,4373.48,4340.418,4348.684,341598,1320596
2020.01.28,4344.551,4357.466,4328.02,4334.219,352362,1347976
2020.01.29,4337.835,4375.03,4321.821,4372.447,366403,1460292
2020.01.30,4386.911,4414.808,4379.679,4385.362,392824,1680905
2020.01.31,4402.907,4433.87,4388.974,4426.645,361693,1448683
2020.02.03,4413.744,4416.324,4372.461,4390.006,318423,1279996
2020.02.04,4375.041,4404.971,4365.236,4397.747,350632,1386029
2020.02.05,4388.974,4402.907,4368.332,4377.105,345641,1393414
2020.02.06,4358.527,4429.226,4348.722,4425.613,479053,2019939
2020.02.07,4438.514,4467.413,4429.226,4465.865,408317,1645707
2020.02.10,4454.512,4472.574,4447.287,4469.477,347511,1349615
2020.02.11,4455.544,4483.41,4439.547,4473.606,414192,1609426
2020.02.12,4462.253,4500.956,4462.253,4498.892,341615,1317010
2020.02.13,4521.082,4526.242,4449.867,4493.215,445344,1777958
2020.02.14,4464.833,4475.67,4430.258,4437.998,346343,1413800
